BLDG_UID,Timestamp,Year,Month,Day,UBC_Temp,UBC_HDD,UBC_CDD,UBC_Humid,Elec_Energy,Elec_Power,Elec_ConF,Thrm_Energy,Thrm_Power,Thrm_ConF,Wtr_Cns,Wtr_ConfElec_EUI,Thrm_EUI,Wtr_WUI,Total_EUI_excwtr,Occu_Date,Constr_Type,Condition,Green_Status,MAX_Floors,BLDG_Height,GFA,GBA,FSP_Classroom,FSP_Lab,FSP_Library,FSP_Office,WWR,WFA,FA_SA,Inner_V,Glazing_A,Operable_Window,Orientation,Adjacency,NW_Facade_A,SW_Facade_A,NE_Facade_A,SE_Facade_A,Max_Floors
VBL10359,2012-01-01T00:00:00-08:00PST,2012,1,1,,,,,3011.125,125.5995243390401,,,,,32.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-02T00:00:00-08:00PST,2012,1,2,,,,,3111.9375,129.67885144551593,,,,,32.6015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-03T00:00:00-08:00PST,2012,1,3,,,,,3489.4375,145.40706181526184,,,,,35.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-04T00:00:00-08:00PST,2012,1,4,,,,,3529.375,147.0612210432688,,,,,39.296875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-05T00:00:00-08:00PST,2012,1,5,,,,,3565.875,148.62821849187216,,,,,37.90234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-06T00:00:00-08:00PST,2012,1,6,,,,,3745.8125,155.92649118105572,,,,,42.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-07T00:00:00-08:00PST,2012,1,7,,,,,3399.0,141.62322552998862,,,,,43.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-08T00:00:00-08:00PST,2012,1,8,,,,,3304.4375,137.6116086641947,,,,,42.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-09T00:00:00-08:00PST,2012,1,9,,,,,3910.4375,162.90851688385004,,,,,51.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-10T00:00:00-08:00PST,2012,1,10,,,,,4001.9375,166.7303228378296,,,,,51.40234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-11T00:00:00-08:00PST,2012,1,11,,,,,4062.0,169.26298093795774,,,,,51.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-12T00:00:00-08:00PST,2012,1,12,,,,,4012.5625,167.12644720077515,,,,,50.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-13T00:00:00-08:00PST,2012,1,13,,,,,3977.6875,165.84001636505124,,,,,48.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-14T00:00:00-08:00PST,2012,1,14,,,,,3392.4375,141.290540933609,,,,,43.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-15T00:00:00-08:00PST,2012,1,15,,,,,3562.625,148.44371827443447,,,,,42.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-16T00:00:00-08:00PST,2012,1,16,,,,,4166.3125,173.67211167017626,,,,,50.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-17T00:00:00-08:00PST,2012,1,17,,,,,4186.625,174.22358783086142,,,,,52.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-18T00:00:00-08:00PST,2012,1,18,,,,,4532.5625,188.85794814427695,,,,,55.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-19T00:00:00-08:00PST,2012,1,19,,,,,4564.0625,190.27353413899743,,,,,53.40234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-20T00:00:00-08:00PST,2012,1,20,,,,,4290.6875,178.98542372385657,,,,,53.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-21T00:00:00-08:00PST,2012,1,21,,,,,3497.25,145.60341024398798,,,,,45.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-22T00:00:00-08:00PST,2012,1,22,,,,,3527.5625,147.0204253196716,,,,,45.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-23T00:00:00-08:00PST,2012,1,23,,,,,4119.625,171.6286245981853,,,,,55.703125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-24T00:00:00-08:00PST,2012,1,24,,,,,4145.625,172.84475167592365,,,,,55.296875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-25T00:00:00-08:00PST,2012,1,25,,,,,3989.875,166.19929973284408,,,,,54.90234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-26T00:00:00-08:00PST,2012,1,26,,,,,4012.875,167.35145791371664,,,,,54.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-27T00:00:00-08:00PST,2012,1,27,,,,,3978.125,165.71455605824798,,,,,52.6015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-28T00:00:00-08:00PST,2012,1,28,,,,,3387.3125,141.08082803090414,,,,,43.6015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-29T00:00:00-08:00PST,2012,1,29,,,,,3213.875,134.00059096018475,,,,,44.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-30T00:00:00-08:00PST,2012,1,30,,,,,3940.75,164.19602092107127,,,,,54.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-01-31T00:00:00-08:00PST,2012,1,31,,,,,3874.375,161.45268352826434,,,,,49.796875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-01T00:00:00-08:00PST,2012,2,1,,,,,3699.9375,154.15907772382107,,,,,44.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-02T00:00:00-08:00PST,2012,2,2,,,,,3840.75,160.00822679201767,,,,,44.90234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-03T00:00:00-08:00PST,2012,2,3,,,,,3900.375,162.60677035649624,,,,,50.296875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-04T00:00:00-08:00PST,2012,2,4,,,,,3284.0,136.70011520385742,,,,,41.6015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-05T00:00:00-08:00PST,2012,2,5,,,,,3332.25,138.90521542231244,,,,,42.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-06T00:00:00-08:00PST,2012,2,6,,,,,4008.75,166.9214617411296,,,,,52.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-07T00:00:00-08:00PST,2012,2,7,,,,,3975.875,165.78129959106445,,,,,51.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-08T00:00:00-08:00PST,2012,2,8,,,,,3956.3125,164.8123925526937,,,,,51.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-09T00:00:00-08:00PST,2012,2,9,,,,,3941.5625,164.36199537913,,,,,52.203125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-10T00:00:00-08:00PST,2012,2,10,,,,,3846.5,160.22091849644983,,,,,52.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-11T00:00:00-08:00PST,2012,2,11,,,,,3281.75,136.74708477656043,,,,,45.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-12T00:00:00-08:00PST,2012,2,12,,,,,3324.375,138.51021067301434,,,,,45.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-13T00:00:00-08:00PST,2012,2,13,,,,,3963.125,165.05998611450192,,,,,54.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-14T00:00:00-08:00PST,2012,2,14,,,,,3980.4375,165.76786390940353,,,,,52.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-15T00:00:00-08:00PST,2012,2,15,,,,,4055.0,169.0374711354573,,,,,56.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-16T00:00:00-08:00PST,2012,2,16,,,,,4116.4375,171.56498893102008,,,,,51.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-17T00:00:00-08:00PST,2012,2,17,,,,,3925.625,163.55760272343957,,,,,50.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-18T00:00:00-08:00PST,2012,2,18,,,,,3330.8125,138.84640582402548,,,,,42.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-19T00:00:00-08:00PST,2012,2,19,,,,,3246.125,135.23610719045,,,,,42.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-20T00:00:00-08:00PST,2012,2,20,,,,,3894.3125,162.16257532437643,,,,,47.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-21T00:00:00-08:00PST,2012,2,21,,,,,3974.75,165.7156985600789,,,,,48.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-22T00:00:00-08:00PST,2012,2,22,,,,,3884.0,161.8017093340556,,,,,48.3984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-23T00:00:00-08:00PST,2012,2,23,,,,,3898.5625,162.5094556013743,,,,,48.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-24T00:00:00-08:00PST,2012,2,24,,,,,4032.25,167.951184908549,,,,,49.40234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-25T00:00:00-08:00PST,2012,2,25,,,,,3418.5,142.37979618708297,,,,,44.296875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-26T00:00:00-08:00PST,2012,2,26,,,,,3385.8125,141.12894121805823,,,,,42.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-27T00:00:00-08:00PST,2012,2,27,,,,,4172.3125,173.75476694107064,,,,,51.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-28T00:00:00-08:00PST,2012,2,28,,,,,4151.0,173.0130694707235,,,,,51.703125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-02-29T00:00:00-08:00PST,2012,2,29,,,,,4122.1875,171.7233265240987,,,,,51.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-01T00:00:00-08:00PST,2012,3,1,,,,,4007.0,167.08803955713918,,,,,51.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-02T00:00:00-08:00PST,2012,3,2,,,,,3913.4375,163.18552207946777,,,,,50.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-03T00:00:00-08:00PST,2012,3,3,,,,,3265.875,136.0149807135264,,,,,44.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-04T00:00:00-08:00PST,2012,3,4,,,,,3297.125,137.3600045839945,,,,,44.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-05T00:00:00-08:00PST,2012,3,5,,,,,3957.8125,164.89457321166992,,,,,52.796875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-06T00:00:00-08:00PST,2012,3,6,,,,,3911.66552734375,163.8575924237569,,,,,50.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-07T00:00:00-08:00PST,2012,3,7,,,,,3930.923828125,163.7797209421793,,,,,51.203125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-08T00:00:00-08:00PST,2012,3,8,,,,,3916.70654296875,163.37139097849527,,,,,50.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-09T00:00:00-08:00PST,2012,3,9,,,,,3817.3330078125,158.98509860038757,,,,,49.296875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-10T00:00:00-08:00PST,2012,3,10,,,,,3374.208984375,140.41637110710147,,,,,44.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-11T00:00:00-08:00PST,2012,3,11,,,,,3175.853515625,138.14603540171746,,,,,41.40234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-12T00:00:00-07:00PST,2012,3,12,,,,,3985.81640625,166.0892200469971,,,,,51.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-13T00:00:00-07:00PST,2012,3,13,,,,,3952.59375,164.66040118535358,,,,,50.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-14T00:00:00-07:00PST,2012,3,14,,,,,4062.88671875,169.18789784113562,,,,,50.703125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-15T00:00:00-07:00PST,2012,3,15,,,,,3764.8515625,157.09040053685513,,,,,50.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-16T00:00:00-07:00PST,2012,3,16,,,,,3724.8359375,155.17340501149496,,,,,50.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-17T00:00:00-07:00PST,2012,3,17,,,,,3110.640625,129.5988239447276,,,,,44.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-18T00:00:00-07:00PST,2012,3,18,,,,,3193.359375,133.059010664622,,,,,43.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-19T00:00:00-07:00PST,2012,3,19,,,,,3816.56640625,159.0314823786418,,,,,51.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-20T00:00:00-07:00PST,2012,3,20,,,,,3809.67578125,158.74268690745035,,,,,50.703125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-21T00:00:00-07:00PST,2012,3,21,,,,,3758.83203125,156.60624416669208,,,,,50.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-22T00:00:00-07:00PST,2012,3,22,,,,,3727.96484375,155.4163877169291,,,,,50.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-23T00:00:00-07:00PST,2012,3,23,,,,,3730.51953125,155.2714513937632,,,,,50.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-24T00:00:00-07:00PST,2012,3,24,,,,,3181.0546875,132.72578287124634,,,,,45.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-25T00:00:00-07:00PST,2012,3,25,,,,,3108.515625,129.41320983568824,,,,,44.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-26T00:00:00-07:00PST,2012,3,26,,,,,3685.140625,153.5824148654937,,,,,52.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-27T00:00:00-07:00PST,2012,3,27,,,,,3650.0234375,152.1116630236308,,,,,52.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-28T00:00:00-07:00PST,2012,3,28,,,,,3753.9921875,156.38094830512995,,,,,53.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-29T00:00:00-07:00PST,2012,3,29,,,,,3757.6328125,156.65337951978046,,,,,52.796875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-30T00:00:00-07:00PST,2012,3,30,,,,,3692.4375,153.72872257232663,,,,,52.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-03-31T00:00:00-07:00PST,2012,3,31,,,,,3268.6796875,136.25566466649377,,,,,46.90234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-01T00:00:00-07:00PST,2012,4,1,,,,,3095.328125,128.97956109046933,,,,,45.59765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-02T00:00:00-07:00PST,2012,4,2,,,,,3654.015625,152.359431028366,,,,,54.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-03T00:00:00-07:00PST,2012,4,3,,,,,3678.921875,153.15898338953656,,,,,54.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-04T00:00:00-07:00PST,2012,4,4,,,,,3586.9765625,149.54469108581546,,,,,54.3984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-05T00:00:00-07:00PST,2012,4,5,,,,,3503.46875,146.08849716186523,,,,,51.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-06T00:00:00-07:00PST,2012,4,6,,,,,3020.1171875,125.85428563753764,,,,,45.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-07T00:00:00-07:00PST,2012,4,7,,,,,2849.8828125,118.76694520314535,,,,,45.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-08T00:00:00-07:00PST,2012,4,8,,,,,2816.8671875,117.38198383649188,,,,,45.6015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-09T00:00:00-07:00PST,2012,4,9,,,,,2956.9765625,123.1687671343485,,,,,46.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-10T00:00:00-07:00PST,2012,4,10,,,,,3350.2109375,139.5729951063792,,,,,51.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-11T00:00:00-07:00PST,2012,4,11,,,,,3453.75,143.8901865482331,,,,,53.203125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-12T00:00:00-07:00PST,2012,4,12,,,,,3466.8046875,144.53221901257828,,,,,52.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-13T00:00:00-07:00PST,2012,4,13,,,,,3339.390625,139.1065452893575,,,,,52.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-14T00:00:00-07:00PST,2012,4,14,,,,,2966.296875,123.6233968734741,,,,,50.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-15T00:00:00-07:00PST,2012,4,15,,,,,2926.140625,121.86432711283366,,,,,47.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-16T00:00:00-07:00PST,2012,4,16,,,,,3512.984375,146.36809563636783,,,,,54.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-17T00:00:00-07:00PST,2012,4,17,,,,,3514.5625,146.3813396294912,,,,,54.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-18T00:00:00-07:00PST,2012,4,18,,,,,3596.25,149.86538823445642,,,,,55.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-19T00:00:00-07:00PST,2012,4,19,,,,,3505.484375,146.22334122657773,,,,,53.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-20T00:00:00-07:00PST,2012,4,20,,,,,3379.625,140.76220242182413,,,,,54.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-21T00:00:00-07:00PST,2012,4,21,,,,,3074.515625,128.01380872726443,,,,,51.203125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-22T00:00:00-07:00PST,2012,4,22,,,,,3141.140625,130.84970386823016,,,,,49.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-23T00:00:00-07:00PST,2012,4,23,,,,,3396.328125,141.67336821556088,,,,,53.69921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-24T00:00:00-07:00PST,2012,4,24,,,,,3326.40625,138.58756701151526,,,,,53.09765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-25T00:00:00-07:00PST,2012,4,25,,,,,3367.296875,140.32794801394147,,,,,54.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-26T00:00:00-07:00PST,2012,4,26,,,,,3236.09375,134.89356486002606,,,,,51.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-27T00:00:00-07:00PST,2012,4,27,,,,,3209.515625,133.6848150889079,,,,,51.30078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-28T00:00:00-07:00PST,2012,4,28,,,,,2806.75,116.97344422340392,,,,,48.19921875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-29T00:00:00-07:00PST,2012,4,29,,,,,2792.203125,116.31045007705691,,,,,48.40234375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-04-30T00:00:00-07:00PST,2012,4,30,,,,,3291.421875,137.166082461675,,,,,51.59765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-01T00:00:00-07:00PST,2012,5,1,,,,,3250.109375,135.2767144838969,,,,,52.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-02T00:00:00-07:00PST,2012,5,2,,,,,3313.25,138.18123348553974,,,,,51.5,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-03T00:00:00-07:00PST,2012,5,3,,,,,3311.0,138.02644387880957,,,,,52.59765625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-04T00:00:00-07:00PST,2012,5,4,,,,,3240.5,135.02393531799314,,,,,52.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-05T00:00:00-07:00PST,2012,5,5,,,,,2825.890625,117.6833117802938,,,,,114.6015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-06T00:00:00-07:00PST,2012,5,6,,,,,2808.296875,117.07655628522237,,,,,125.296875,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-07T00:00:00-07:00PST,2012,5,7,,,,,3284.875,136.9038466612498,,,,,88.0,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-08T00:00:00-07:00PST,2012,5,8,,,,,3156.1875,131.48084187507632,,,,,54.1015625,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-09T00:00:00-07:00PST,2012,5,9,,,,,3261.859375,135.8636123339335,,,,,54.8984375,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
VBL10359,2012-05-10T00:00:00-07:00PST,2012,5,10,,,,,3282.4375,136.8307499090831,,,,,53.80078125,,,,,19450101,Concrete,Poor,,,17.31,,11578,,,,,,,,,,,,,,,,,4
