BLDG_UID,Timestamp,Year,Month,Day,UBC_Temp,UBC_HDD,UBC_CDD,UBC_Humid,Elec_Energy,Elec_Power,Elec_ConF,Thrm_Energy,Thrm_Power,Thrm_ConF,Wtr_Cns,Wtr_Conf,Elec_EUI,Thrm_EUI,Wtr_WUI,Total_EUI_excwtr,Occu_Date,Constr_Type,Condition,Green_Status,MAX_Floors,FSP_Classroom,FSP_Lab,FSP_Library,FSP_Office,BLDG_Height,GFA,GBA,WWR,WFA,FA_SA,Inner_V,Glazing_A,Operable_Window,Orientation,Adjacency,NW_Facade_A,SW_Facade_A,NE_Facade_A,SE_Facade_A,Max_Floors
VBL10256,2012-01-01T00:00:00-08:00PST,2012,01,01,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-02T00:00:00-08:00PST,2012,01,02,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-03T00:00:00-08:00PST,2012,01,03,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-04T00:00:00-08:00PST,2012,01,04,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-05T00:00:00-08:00PST,2012,01,05,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-06T00:00:00-08:00PST,2012,01,06,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-07T00:00:00-08:00PST,2012,01,07,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-08T00:00:00-08:00PST,2012,01,08,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-09T00:00:00-08:00PST,2012,01,09,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-10T00:00:00-08:00PST,2012,01,10,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-11T00:00:00-08:00PST,2012,01,11,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-12T00:00:00-08:00PST,2012,01,12,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-13T00:00:00-08:00PST,2012,01,13,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-14T00:00:00-08:00PST,2012,01,14,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-15T00:00:00-08:00PST,2012,01,15,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-16T00:00:00-08:00PST,2012,01,16,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-17T00:00:00-08:00PST,2012,01,17,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-18T00:00:00-08:00PST,2012,01,18,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-19T00:00:00-08:00PST,2012,01,19,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-20T00:00:00-08:00PST,2012,01,20,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-21T00:00:00-08:00PST,2012,01,21,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-22T00:00:00-08:00PST,2012,01,22,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-23T00:00:00-08:00PST,2012,01,23,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-24T00:00:00-08:00PST,2012,01,24,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-25T00:00:00-08:00PST,2012,01,25,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-26T00:00:00-08:00PST,2012,01,26,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-27T00:00:00-08:00PST,2012,01,27,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-28T00:00:00-08:00PST,2012,01,28,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-29T00:00:00-08:00PST,2012,01,29,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-30T00:00:00-08:00PST,2012,01,30,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-01-31T00:00:00-08:00PST,2012,01,31,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-01T00:00:00-08:00PST,2012,02,01,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-02T00:00:00-08:00PST,2012,02,02,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-03T00:00:00-08:00PST,2012,02,03,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-04T00:00:00-08:00PST,2012,02,04,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-05T00:00:00-08:00PST,2012,02,05,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-06T00:00:00-08:00PST,2012,02,06,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-07T00:00:00-08:00PST,2012,02,07,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-08T00:00:00-08:00PST,2012,02,08,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-09T00:00:00-08:00PST,2012,02,09,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-10T00:00:00-08:00PST,2012,02,10,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-11T00:00:00-08:00PST,2012,02,11,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-12T00:00:00-08:00PST,2012,02,12,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-13T00:00:00-08:00PST,2012,02,13,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-14T00:00:00-08:00PST,2012,02,14,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-15T00:00:00-08:00PST,2012,02,15,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-16T00:00:00-08:00PST,2012,02,16,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-17T00:00:00-08:00PST,2012,02,17,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-18T00:00:00-08:00PST,2012,02,18,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-19T00:00:00-08:00PST,2012,02,19,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-20T00:00:00-08:00PST,2012,02,20,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-21T00:00:00-08:00PST,2012,02,21,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-22T00:00:00-08:00PST,2012,02,22,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-23T00:00:00-08:00PST,2012,02,23,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-24T00:00:00-08:00PST,2012,02,24,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-25T00:00:00-08:00PST,2012,02,25,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-26T00:00:00-08:00PST,2012,02,26,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-27T00:00:00-08:00PST,2012,02,27,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-28T00:00:00-08:00PST,2012,02,28,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-02-29T00:00:00-08:00PST,2012,02,29,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-01T00:00:00-08:00PST,2012,03,01,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-02T00:00:00-08:00PST,2012,03,02,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-03T00:00:00-08:00PST,2012,03,03,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-04T00:00:00-08:00PST,2012,03,04,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-05T00:00:00-08:00PST,2012,03,05,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-06T00:00:00-08:00PST,2012,03,06,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-07T00:00:00-08:00PST,2012,03,07,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-08T00:00:00-08:00PST,2012,03,08,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-09T00:00:00-08:00PST,2012,03,09,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-10T00:00:00-08:00PST,2012,03,10,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-11T00:00:00-08:00PST,2012,03,11,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-12T00:00:00-07:00PST,2012,03,12,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-13T00:00:00-07:00PST,2012,03,13,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-14T00:00:00-07:00PST,2012,03,14,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-15T00:00:00-07:00PST,2012,03,15,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-16T00:00:00-07:00PST,2012,03,16,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-17T00:00:00-07:00PST,2012,03,17,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-18T00:00:00-07:00PST,2012,03,18,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-19T00:00:00-07:00PST,2012,03,19,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-20T00:00:00-07:00PST,2012,03,20,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-21T00:00:00-07:00PST,2012,03,21,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-22T00:00:00-07:00PST,2012,03,22,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-23T00:00:00-07:00PST,2012,03,23,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-24T00:00:00-07:00PST,2012,03,24,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-25T00:00:00-07:00PST,2012,03,25,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-26T00:00:00-07:00PST,2012,03,26,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-27T00:00:00-07:00PST,2012,03,27,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-28T00:00:00-07:00PST,2012,03,28,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-29T00:00:00-07:00PST,2012,03,29,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-30T00:00:00-07:00PST,2012,03,30,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-03-31T00:00:00-07:00PST,2012,03,31,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-01T00:00:00-07:00PST,2012,04,01,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-02T00:00:00-07:00PST,2012,04,02,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-03T00:00:00-07:00PST,2012,04,03,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-04T00:00:00-07:00PST,2012,04,04,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-05T00:00:00-07:00PST,2012,04,05,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-06T00:00:00-07:00PST,2012,04,06,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-07T00:00:00-07:00PST,2012,04,07,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-08T00:00:00-07:00PST,2012,04,08,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-09T00:00:00-07:00PST,2012,04,09,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-10T00:00:00-07:00PST,2012,04,10,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-11T00:00:00-07:00PST,2012,04,11,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-12T00:00:00-07:00PST,2012,04,12,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-13T00:00:00-07:00PST,2012,04,13,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-14T00:00:00-07:00PST,2012,04,14,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-15T00:00:00-07:00PST,2012,04,15,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-16T00:00:00-07:00PST,2012,04,16,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-17T00:00:00-07:00PST,2012,04,17,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-18T00:00:00-07:00PST,2012,04,18,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-19T00:00:00-07:00PST,2012,04,19,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-20T00:00:00-07:00PST,2012,04,20,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-21T00:00:00-07:00PST,2012,04,21,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-22T00:00:00-07:00PST,2012,04,22,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-23T00:00:00-07:00PST,2012,04,23,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-24T00:00:00-07:00PST,2012,04,24,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-25T00:00:00-07:00PST,2012,04,25,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-26T00:00:00-07:00PST,2012,04,26,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-27T00:00:00-07:00PST,2012,04,27,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-28T00:00:00-07:00PST,2012,04,28,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-29T00:00:00-07:00PST,2012,04,29,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-04-30T00:00:00-07:00PST,2012,04,30,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-01T00:00:00-07:00PST,2012,05,01,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-02T00:00:00-07:00PST,2012,05,02,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-03T00:00:00-07:00PST,2012,05,03,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-04T00:00:00-07:00PST,2012,05,04,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-05T00:00:00-07:00PST,2012,05,05,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-06T00:00:00-07:00PST,2012,05,06,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-07T00:00:00-07:00PST,2012,05,07,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-08T00:00:00-07:00PST,2012,05,08,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-09T00:00:00-07:00PST,2012,05,09,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-10T00:00:00-07:00PST,2012,05,10,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-11T00:00:00-07:00PST,2012,05,11,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-12T00:00:00-07:00PST,2012,05,12,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-13T00:00:00-07:00PST,2012,05,13,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-14T00:00:00-07:00PST,2012,05,14,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-15T00:00:00-07:00PST,2012,05,15,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-16T00:00:00-07:00PST,2012,05,16,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-17T00:00:00-07:00PST,2012,05,17,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-18T00:00:00-07:00PST,2012,05,18,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-19T00:00:00-07:00PST,2012,05,19,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-20T00:00:00-07:00PST,2012,05,20,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-21T00:00:00-07:00PST,2012,05,21,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2012-05-22T00:00:00-07:00PST,2012,05,22,,,,,,,,,,,,,,,,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
