"Date","HDD_daily","CDD_daily","GHI_sum","Humidity_avg"
2012-11-10,14.15,0,1808,50.96875
2012-11-11,13.4458333333333,0,574,76.5183333333333
2012-11-12,10.75,0,232,89.1208333333333
2012-11-13,10,0,725,89.22125
2012-11-14,10.35,0,1743,81.9708333333333
2012-11-15,11.6125,0,1889,79.0541666666667
2012-11-16,11.1375,0,629,81.0004166666667
2012-11-17,9.30416666666667,0,246,86.0329166666667
2012-11-18,10.2583333333333,0,351,87.4470833333333
2012-11-19,9.75416666666667,0,132,87.6675
2012-11-20,9.81666666666667,0,331,87.5466666666667
2012-11-21,12.0208333333333,0,549,85.3616666666667
2012-11-22,11.7708333333333,0,375,83.61
2012-11-23,10.5666666666667,0,745,87.4625
2012-11-24,11.2125,0,1435,79.22
2012-11-25,14.2625,0,1290,77.9541666666667
2012-11-26,14.2916666666667,0,1206,80.8620833333333
2012-11-27,13.25,0,753,80.29625
2012-11-28,11.4833333333333,0,301,84.9191666666667
2012-11-29,8.77083333333333,0,331,86.4054166666667
2012-11-30,8.93333333333333,0,307,88.125
2012-12-01,9.69166666666667,0,306,87.9870833333333
2012-12-02,10.3541666666667,0,405,87.5108333333333
2012-12-03,10.4916666666667,0,529,88.2725
2012-12-04,10.1125,0,700,83.7304166666667
2012-12-05,11.9416666666667,0,591,84.0954166666667
2012-12-06,12.5,0,553,86.81
2012-12-07,12.825,0,794,83.3458333333333
2012-12-08,14.8583333333333,0,781,78.7983333333333
2012-12-09,15.8958333333333,0,1242,80.2454166666667
2012-12-10,13.2833333333333,0,288,86.8870833333333
2012-12-11,12.275,0,159,89.1604166666667
2012-12-12,13.625,0,1000,80.8416666666667
2012-12-13,14.2083333333333,0,179,84.4133333333333
2012-12-14,14.5875,0,724,81.6591666666667
2012-12-15,14.525,0,152,87.15375
2012-12-16,14.1333333333333,0,662,87.4066666666667
2012-12-17,14.0333333333333,0,251,83.5075
2012-12-18,15.6458333333333,0,708,82.67
2012-12-19,13.7666666666667,0,135,87.8270833333333
2012-12-20,12.925,0,177,88.7475
2012-12-21,13.8791666666667,0,271,85.5379166666667
2012-12-22,13.7958333333333,0,116,85.3829166666667
2012-12-23,12.75,0,307,85.8108333333333
2012-12-24,13.5791666666667,0,220,79.0129166666667
2012-12-25,14.6625,0,181,83.39125
2012-12-26,13.2083333333333,0,294,84.21875
2012-12-27,13.725,0,342,78.4820833333333
2012-12-28,13.1125,0,641,85.8479166666667
2012-12-29,13.7458333333333,0,350,82.2795833333333
2012-12-30,16.8416666666667,0,839,77.0270833333333
2012-12-31,15.7708333333333,0,335,77.8725
2013-01-01,16.8208333333333,0,776,76.3033333333333
2013-01-02,15.2083333333333,0,1025,69.6679166666667
2013-01-03,15.675,0,1319,70.7325
2013-01-04,13.4041666666667,0,263,87.1933333333333
2013-01-05,13.1875,0,265,86.5058333333333
2013-01-06,13.1958333333333,0,162,89.6458333333333
2013-01-07,12.6791666666667,0,486,88.6933333333333
2013-01-08,12.725,0,132,88.3333333333333
2013-01-09,12.9208333333333,0,938,86.66875
2013-01-10,16.4125,0,1221,76.6291666666667
2013-01-11,19.175,0,1540,65.5195833333333
2013-01-12,19.05,0,1473,66.2029166666667
2013-01-13,18.5625,0,512,67.1675
2013-01-14,17.1333333333333,0,122,78.8358333333333
2013-01-15,16.3791666666667,0,445,75.21625
2013-01-16,16.1666666666667,0,268,77.8966666666667
2013-01-17,15.0166666666667,0,1453,79.3575
2013-01-18,15.6666666666667,0,816,82.5366666666667
2013-01-19,15.4083333333333,0,1055,81.7629166666667
2013-01-20,14.6916666666667,0,579,71.20375
2013-01-21,15.1041666666667,0,452,68.7820833333333
2013-01-22,14.0208333333333,0,692,68.1070833333333
2013-01-23,12.7583333333333,0,229,82.92875
2013-01-24,13.2541666666667,0,675,87.9458333333333
2013-01-25,12.1291666666667,0,1565,87.23125
2013-01-26,13.1833333333333,0,632,86.9275
2013-01-27,13.6625,0,715,85.8691666666667
2013-01-28,13.5958333333333,0,206,87.6041666666667
2013-01-29,12.5166666666667,0,280,86.36625
2013-01-30,11.4333333333333,0,354,89.0320833333333
2013-01-31,11.0708333333333,0,274,89.23125
2013-02-01,11.2125,0,1104,84.6383333333333
2013-02-02,13,0,877,77.1316666666667
2013-02-03,12.5916666666667,0,299,85.81375
2013-02-04,11.7625,0,621,88.7966666666667
2013-02-05,11.4,0,530,87.555
2013-02-06,11.6958333333333,0,480,87.0708333333333
2013-02-07,11.8083333333333,0,1369,81.9925
2013-02-08,14.2458333333333,0,1458,79.7979166666667
2013-02-09,13.5458333333333,0,544,77.6191666666667
2013-02-10,13.9916666666667,0,1630,77.2458333333333
2013-02-11,13.0041666666667,0,594,83.8879166666667
2013-02-12,11.475,0,482,86.7045833333333
2013-02-13,11.525,0,1650,81.4958333333333
2013-02-14,12.2875,0,436,85.5433333333333
2013-02-15,11.4833333333333,0,2448,79.82
2013-02-16,11.4458333333333,0,1814,84.5145833333333
2013-02-17,12.9375,0,1855,76.8516666666667
2013-02-18,13.8625,0,696,84.3458333333333
2013-02-19,13.1625,0,2315,75.7029166666667
2013-02-20,14.5666666666667,0,656,86.6170833333333
2013-02-21,12.5625,0,1297,85.84875
2013-02-22,12.8291666666667,0,789,84.66875
2013-02-23,12.3375,0,2658,78.8295833333333
2013-02-24,12.6333333333333,0,634,86.2966666666667
2013-02-25,12,0,1278,77.8633333333333
2013-02-26,13.3625,0,830,85.9720833333333
2013-02-27,12.9625,0,1375,82.2579166666667
2013-02-28,12.8,0,212,86.2970833333333
2013-03-01,9.27916666666667,0,487,89.1429166666667
2013-03-02,10.7125,0,813,87.6941666666667
2013-03-03,12.4541666666667,0,3897,76.1720833333333
2013-03-04,13.6791666666667,0,3054,75.0775
2013-03-05,12.5083333333333,0,914,76.5166666666667
2013-03-06,12.775,0,1623,80.9845833333333
2013-03-07,12.2833333333333,0,518,85.4425
2013-03-08,12.2708333333333,0,3830,75.29125
2013-03-09,11.8708333333333,0,3806,73.6033333333333
2013-03-10,10.7416666666667,0,1034,74.49875
2013-03-11,12.05,0,2110,79.4304166666667
2013-03-12,9.69583333333333,0,874,88.72875
2013-03-13,8.99166666666667,0,830,90.4791666666667
2013-03-14,9.4375,0,668,89.5729166666667
2013-03-15,9.20833333333333,0,1366,87.2133333333333
2013-03-16,10.9708333333333,0,1398,83.17625
2013-03-17,12.3833333333333,0,3594,72.9329166666667
2013-03-18,11.8208333333333,0,4952,72.8679166666667
2013-03-19,13.2,0,1663,79.4004166666667
2013-03-20,11.0041666666667,0,2875,80.0754166666667
2013-03-21,13.3333333333333,0,4551,75.3466666666667
2013-03-22,13.7041666666667,0,4631,63.7875
2013-03-23,13.6958333333333,0,5028,64.18875
2013-03-24,13.3166666666667,0,3507,72.16875
2013-03-25,10.8375,0,5248,68.32375
2013-03-26,9.96666666666667,0,3459,71.0991666666667
2013-03-27,8.9125,0,4376,71.0941666666667
2013-03-28,8.05833333333333,0,5320,71.1225
2013-03-29,8.45416666666667,0,5237,72.6891666666667
2013-03-30,8.875,0,5610,70.9091666666667
2013-03-31,7.80833333333333,0,5685,67.6408333333333
2013-04-01,6.88333333333333,0,5645,73.1579166666667
2013-04-02,8.425,0,1523,78.5995833333333
2013-04-03,8.35416666666667,0,4015,76.5758333333333
2013-04-04,8.81666666666667,0,1044,82.81875
2013-04-05,8.07083333333333,0,1370,86.8383333333333
2013-04-06,9.06666666666667,0,3102,80.3954166666667
2013-04-07,9.66666666666667,0,2479,80.6875
2013-04-08,8.6625,0,3369,77.4575
2013-04-09,9.01666666666667,0,1252,81.74375
2013-04-10,7.77916666666667,0,4822,79.0620833333333
2013-04-11,9.43333333333333,0,5976,69.9629166666667
2013-04-12,12.4125,0,507,82.76875
2013-04-13,11.7541666666667,0,3341,75.78875
2013-04-14,10.275,0,5042,67.2370833333333
2013-04-15,8.34166666666667,0,5748,61.4641666666667
2013-04-16,7.74166666666667,0,6663,56.145
2013-04-17,8.83333333333333,0,3667,71.4116666666667
2013-04-18,10.2916666666667,0,1662,84.0895833333333
2013-04-19,7.92916666666667,0,3989,85.31125
2013-04-20,7.86666666666667,0,4075,79.3145833333333
2013-04-21,9.03333333333333,0,4253,68.7129166666667
2013-04-22,8.4375,0,7234,59.49375
2013-04-23,7.19166666666667,0,6347,62.6004166666667
2013-04-24,5.9375,0,6226,66.2645833333333
2013-04-25,5.34166666666667,0,5987,72.3
2013-04-26,6.4,0,3311,76.9520833333333
2013-04-27,7.48333333333333,0,2150,83.6125
2013-04-28,8.55833333333333,0,4563,76.9545833333333
2013-04-29,9.75833333333333,0,7430,67.7904166666667
2013-04-30,9.4125,0,7493,61.2745833333333
2013-05-01,7.52083333333333,0,6714,58.8633333333333
2013-05-02,6.46666666666667,0,4996,65.9204166666667
2013-05-03,4.925,0.1375,7485,69.0983333333333
2013-05-04,3.64583333333333,0.970833333333333,7569,63.2258333333333
2013-05-05,1.82083333333333,2.19166666666667,7528,61.5404166666667
2013-05-06,1.04166666666667,2.27083333333333,7557,62.5091666666667
2013-05-07,1.81666666666667,0.9375,7571,71.8145833333333
2013-05-08,2.53333333333333,0.391666666666667,6635,73.24
2013-05-09,2.2125,0.841666666666667,7711,70.0075
2013-05-10,1.4375,1.16666666666667,6382,64.9666666666667
2013-05-11,1.89583333333333,0.133333333333333,3517,73.6279166666667
2013-05-12,2.70833333333333,0,3339,86.4758333333333
2013-05-13,5.2125,0,2612,82.1358333333333
2013-05-14,5.64583333333333,0,6175,71.41
2013-05-15,4.71666666666667,0,5672,73.6279166666667
2013-05-16,3.52083333333333,0,6289,74.51125
2013-05-17,4.37916666666667,0,2367,79.2366666666667
2013-05-18,4.86666666666667,0,5056,75.0033333333333
2013-05-19,3.66666666666667,0,5702,70.9370833333333
2013-05-20,4.19166666666667,0,4866,74.1008333333333
2013-05-21,7.3125,0,2371,78.8095833333333
2013-05-22,5.85833333333333,0,4536,72.5554166666667
2013-05-23,5.75416666666667,0,6907,70.30875
2013-05-24,4.65416666666667,0,8278,67.8741666666667
2013-05-25,5.05833333333333,0,3347,72.9504166666667
2013-05-26,4.7875,0,3010,74.7608333333333
2013-05-27,4.875,0,2552,84.3704166666667
2013-05-28,5.55,0,2442,84.1633333333333
2013-05-29,5.7,0,3398,80.4058333333333
2013-05-30,5.875,0,4148,78.2133333333333
2013-05-31,4.11666666666667,0,7511,69.725
2013-06-01,3.32083333333333,0,3719,72.89875
2013-06-02,2.75,0.233333333333333,8445,72.5845833333333
2013-06-03,2.175,0.5125,8361,70.9233333333333
2013-06-04,1.2125,1.66666666666667,8214,61.9775
2013-06-05,0.983333333333333,1.14583333333333,7131,73.44875
2013-06-06,1.075,1.42916666666667,7496,67.1945833333333
2013-06-07,2.58333333333333,0.0208333333333333,6514,77.0825
2013-06-08,3.04166666666667,0,3285,73.4229166666667
2013-06-09,3.1,0,7798,72.0791666666667
2013-06-10,2.55,0.179166666666667,8569,70.3129166666667
2013-06-11,4.07916666666667,0,6715,73.96625
2013-06-12,4.44166666666667,0,5220,74.8979166666667
2013-06-13,2.82083333333333,0.0416666666666667,8534,71.8270833333333
2013-06-14,3.09583333333333,0,3676,77.415
2013-06-15,1.40833333333333,1.07083333333333,6991,66.2583333333333
2013-06-16,1.025,1.3375,6619,69.3508333333333
2013-06-17,1.17083333333333,0.920833333333333,8059,71.08625
2013-06-18,1.67916666666667,0.416666666666667,7318,70.3891666666667
2013-06-19,2.08333333333333,0.0583333333333334,4703,75.3308333333333
2013-06-20,3.52916666666667,0,1684,85.2316666666667
2013-06-21,2.2625,0.133333333333333,4816,76.6083333333333
2013-06-22,1.2,0.829166666666667,4990,72.3891666666667
2013-06-23,1.06666666666667,0.5625,3992,78.4808333333333
2013-06-24,1.74583333333333,0,2887,83.1625
2013-06-25,2.30416666666667,0.0666666666666666,3388,82.4191666666667
2013-06-26,1.71666666666667,0.191666666666667,3381,81.2920833333333
2013-06-27,1.03333333333333,0.279166666666667,2080,84.3104166666667
2013-06-28,0.5125,2.09583333333333,3868,79.515
2013-06-29,0.075,3.80416666666667,7202,67.1970833333333
2013-06-30,0,6.15833333333333,8399,60.7175
2013-07-01,0,5.87916666666667,7960,66.4520833333333
2013-07-02,0.15,3.34166666666667,8291,71.9241666666667
2013-07-03,0.4,2.20416666666667,8538,68.6204166666667
2013-07-04,0.825,1.09166666666667,7291,72.17125
2013-07-05,0.65,1.5625,8094,73.7445833333333
2013-07-06,0.391666666666667,2.80833333333333,8353,71.5441666666667
2013-07-07,0.145833333333333,2.6,7661,73.5016666666667
2013-07-08,0.316666666666666,2.76666666666667,8209,72.0075
2013-07-09,0.0416666666666667,4,8226,66.8308333333333
2013-07-10,0.591666666666667,1.31666666666667,7379,73.12625
2013-07-11,1.6875,0.370833333333333,7518,68.0120833333333
2013-07-12,1.22916666666667,0.695833333333333,8253,66.3633333333333
2013-07-13,1,1.27083333333333,8192,67.7983333333333
2013-07-14,0.708333333333333,1.88333333333333,8033,68.12125
2013-07-15,0.633333333333333,2.75416666666667,8415,64.6158333333333
2013-07-16,0,5.49583333333333,6577,53.8083333333333
2013-07-17,0.0666666666666667,2.69583333333333,7300,69.2841666666667
2013-07-18,0.304166666666667,3,7802,71.2233333333333
2013-07-19,0.0333333333333332,3.59583333333333,8025,74.535
2013-07-20,0.0833333333333335,2.85,7821,73.1320833333333
2013-07-21,0.258333333333333,2.575,7979,73.4916666666667
2013-07-22,0.2,2.6625,7929,72.4725
2013-07-23,0.108333333333333,4.10416666666667,8051,68.63875
2013-07-24,0.0583333333333334,3.975,7516,67.5633333333333
2013-07-25,0.0833333333333333,3.79583333333333,8029,66.2775
2013-07-26,0.1875,2.30416666666667,7810,71.1
2013-07-27,0.683333333333333,1.65,7853,73.4679166666667
2013-07-28,0.529166666666667,2.05,7607,70.7795833333333
2013-07-29,0.416666666666666,2.57083333333333,7687,65.55125
2013-07-30,0.183333333333333,2.86666666666667,7314,68.1129166666667
2013-07-31,0.0250000000000001,2.67083333333333,5901,72.5954166666667
2013-08-01,0.108333333333333,2.14166666666667,6902,76.35625
2013-08-02,0.816666666666666,0.595833333333333,1885,81.2491666666667
2013-08-03,0.4,1.9375,3846,74.1908333333333
2013-08-04,0.0291666666666666,3.37916666666667,6613,72.5916666666667
2013-08-05,0.00416666666666673,4.0375,7572,67.1470833333333
2013-08-06,0.075,3.5625,7312,66.0645833333333
2013-08-07,0,4.35833333333333,7213,69.2975
2013-08-08,0.0333333333333332,4.04583333333333,7070,74.0795833333333
2013-08-09,0.00416666666666673,4.875,7185,69.2625
2013-08-10,0,3.57083333333333,5557,75.0916666666667
2013-08-11,0.116666666666667,1.60416666666667,3925,78.8229166666667
2013-08-12,0.0916666666666668,2.11666666666667,6319,72.4470833333333
2013-08-13,0.1625,2.22916666666667,6929,70.8016666666667
2013-08-14,0.0166666666666668,2.4125,3241,74.3558333333333
2013-08-15,0.104166666666667,0.8375,2628,82.8545833333333
2013-08-16,0.275,2.35833333333333,2584,75.59625
2013-08-17,0.104166666666667,1.4125,4662,77.03875
2013-08-18,0.745833333333334,1.03333333333333,3078,75.56125
2013-08-19,1.05,1.1,4331,73.6729166666667
2013-08-20,0.991666666666667,1.10833333333333,6653,71.78625
2013-08-21,0.595833333333333,2.77083333333333,6697,66.4991666666667
2013-08-22,0.1875,4.22916666666667,6409,61.06
2013-08-23,0.2625,1.05833333333333,4577,76.6879166666667
2013-08-24,0.854166666666667,0.583333333333333,4422,74.8779166666667
2013-08-25,1.13333333333333,1.19583333333333,5960,69.59375
2013-08-26,1.175,0.6375,3036,79.5945833333333
2013-08-27,0.7875,0.5,3273,84.3554166666667
2013-08-28,0.3875,1.25833333333333,3581,81.22625
2013-08-29,0.129166666666667,0.7875,1544,89.8020833333333
2013-08-30,0.770833333333333,0.741666666666667,3262,82.5295833333333
2013-08-31,0.720833333333333,2.3125,6062,70.0220833333333
2013-09-01,0.0708333333333335,2.68333333333333,5632,69.0516666666667
2013-09-02,0,3.47916666666667,3422,68.1225
2013-09-03,0.1125,2.29166666666667,1962,70.1733333333333
2013-09-04,0.345833333333333,1.53333333333333,2224,76.3725
2013-09-05,0.204166666666667,2.31666666666667,510,78.7395833333333
2013-09-06,0.2375,1.09166666666667,2615,82.9554166666667
2013-09-07,0.4375,1.26666666666667,4677,80.2725
2013-09-08,0.358333333333333,1.86666666666667,4590,78.20875
2013-09-09,0.320833333333333,1.77083333333333,5421,76.7741666666667
2013-09-10,0.370833333333333,3.37083333333333,5515,71.2541666666667
2013-09-11,0.120833333333333,5.05,5491,62.6391666666667
2013-09-12,0,4.76666666666667,5369,63.38
2013-09-13,0.0875000000000001,2.33333333333333,4265,78.8833333333333
2013-09-14,0.145833333333333,2.27083333333333,1375,77.8404166666667
2013-09-15,0.0625,2.0375,1057,81.5520833333333
2013-09-16,1.15833333333333,0.183333333333333,1509,84.81125
2013-09-17,2.1125,0,3311,79.5508333333333
2013-09-18,2.45,0.129166666666667,4690,74.87
2013-09-19,1.90416666666667,0.379166666666667,3506,72.0275
2013-09-20,1.54166666666667,0.270833333333333,2947,73.7154166666667
2013-09-21,2.51666666666667,0,3264,80.3991666666667
2013-09-22,3.99166666666667,0,1304,84.8675
2013-09-23,4.45833333333333,0,3520,78.9575
2013-09-24,5.725,0,2043,78.92
2013-09-25,4.55416666666667,0,4715,70.0329166666667
2013-09-26,4.6,0,4643,66.1558333333333
2013-09-27,6.05,0,658,87.2658333333333
2013-09-28,5.3,0,679,87.78375
2013-09-29,5.87916666666667,0,756,85.6375
2013-09-30,6.5875,0,1385,83.6558333333333
2013-10-01,7.6375,0,1062,85.46875
2013-10-02,8.14583333333333,0,795,85.9970833333333
2013-10-03,7.8125,0,3538,72.8791666666667
2013-10-04,6.78333333333333,0,1734,72.59875
2013-10-05,4.875,0,2261,76.42125
2013-10-06,3.64166666666667,0,3417,76.1516666666667
2013-10-07,5.55,0,1744,84.7770833333333
2013-10-08,6.8875,0,3766,77.3241666666667
2013-10-09,7.32083333333333,0,2598,70.465
2013-10-10,6.73333333333333,0,2605,77.0358333333333
2013-10-11,7.87083333333333,0,1852,78.5279166666667
2013-10-12,6.6,0,3100,72.715
2013-10-13,7.28333333333333,0,3518,70.6875
2013-10-14,6.4875,0,3413,70.26875
2013-10-15,6.025,0,2185,77.3429166666667
2013-10-16,6.02916666666667,0,3334,75.9558333333333
2013-10-17,5.78333333333333,0,1787,70.39625
2013-10-18,5.97916666666667,0,1215,71.41875
2013-10-19,6.89166666666667,0,784,79.9483333333333
2013-10-20,7.32083333333333,0,674,81.1566666666667
2013-10-21,6.2,0,778,79.735
2013-10-22,5.175,0,1276,73.39875
2013-10-23,5.13333333333333,0,1983,68.55875
2013-10-24,5.225,0,1838,72.1429166666667
2013-10-25,7.81666666666667,0,430,82.13625
2013-10-26,7.4125,0,1973,81.9525
2013-10-27,6.75,0,2776,72.91875
2013-10-28,7.97916666666667,0,2853,53.86625
2013-10-29,8.65416666666667,0,2715,59.62125
2013-10-30,8.89583333333333,0,1236,79.10875
2013-10-31,7.56666666666667,0,320,87.3895833333333
2013-11-01,7.39583333333333,0,421,88.88375
2013-11-02,9.06666666666667,0,312,84.0233333333333
2013-11-03,11.6541666666667,0,2334,68.94
2013-11-04,13.0875,0,1442,69.4041666666667
2013-11-05,11.6583333333333,0,228,82.28375
2013-11-06,10.7708333333333,0,1000,80.1616666666667
2013-11-07,9.32083333333333,0,603,87.2229166666667
2013-11-08,9.8,0,1399,84.3458333333333
2013-11-09,10.3333333333333,0,727,86.0145833333333
2013-11-10,10.625,0,1057,80.2645833333333
2013-11-11,9.87916666666667,0,1142,78.1204166666667
2013-11-12,7.475,0,1216,85.0154166666667
2013-11-13,7.825,0,1288,86.7929166666667
2013-11-14,9.5875,0,1721,85.86125
2013-11-15,11.1958333333333,0,363,87.7483333333333
2013-11-16,12.1583333333333,0,726,79.3325
2013-11-17,11.1625,0,814,86.6145833333333
2013-11-18,11.0625,0,374,88.7233333333333
2013-11-19,13.9791666666667,0,1877,75.1358333333333
2013-11-20,17.4291666666667,0,1726,56.8158333333333
2013-11-21,16.5833333333333,0,1259,63.2983333333333
2013-11-22,15.3666666666667,0,1359,75.98625
2013-11-23,12.5333333333333,0,1144,69.8166666666667
2013-11-24,11.6583333333333,0,1071,68.8075
2013-11-25,10.8875,0,1183,69.9108333333333
2013-11-26,10.8666666666667,0,876,68.2625
2013-11-27,10.2708333333333,0,794,77.4545833333333
2013-11-28,9.45,0,574,76.5016666666667
2013-11-29,10.0708333333333,0,384,87.48625
2013-11-30,10.6,0,178,90.0108333333333
2013-12-01,10.0083333333333,0,528,87.1520833333333
2013-12-02,15.0875,0,1156,70.2895833333333
2013-12-03,17.7833333333333,0,1523,58.7904166666667
2013-12-04,18.9125,0,1389,57.53125
2013-12-05,19.1208333333333,0,821,59.5641666666667
2013-12-06,21.8833333333333,0,1162,55.5975
2013-12-07,22.8625,0,1148,53.8333333333333
2013-12-08,20.1833333333333,0,1005,57.2058333333333
2013-12-09,18.6625,0,118,74.6375
2013-12-10,16.7833333333333,0,123,78.7983333333333
2013-12-11,15.4625,0,703,75.6754166666667
2013-12-12,14.1458333333333,0,143,84.11875
2013-12-13,12.6958333333333,0,209,87.3225
2013-12-14,12.1083333333333,0,150,89.855
2013-12-15,11.1625,0,683,89.8495833333333
2013-12-16,12.1291666666667,0,449,87.425
2013-12-17,12.5125,0,301,86.9091666666667
2013-12-18,14.4291666666667,0,1172,81.31
2013-12-19,17.3958333333333,0,606,60.07
2013-12-20,16.5708333333333,0,131,83.7208333333333
2013-12-21,15.0666666666667,0,204,81.78
2013-12-22,13.5958333333333,0,270,87.0991666666667
2013-12-23,11.75,0,816,89.0416666666667
2013-12-24,13.3791666666667,0,270,83.0541666666667
2013-12-25,14.9166666666667,0,364,79.1075
2013-12-26,12.6416666666667,0,698,82.1608333333333
2013-12-27,11.9083333333333,0,381,85.9095833333333
2013-12-28,12.9458333333333,0,275,82.01125
2013-12-29,13.3958333333333,0,86,84.9541666666667
2013-12-30,12.2583333333333,0,431,85.5175
2013-12-31,13.0541666666667,0,129,83.5254166666667
2014-01-01,12.5541666666667,0,670,81.3875
2014-01-02,12.3375,0,289,87.06125
2014-01-03,14.6166666666667,0,1531,85.5308333333333
2014-01-04,17.4958333333333,0,977,69.3729166666667
2014-01-05,16.6708333333333,0,1198,73.5929166666667
2014-01-06,14.8291666666667,0,847,74.8908333333333
2014-01-07,12.9166666666667,0,297,86.6354166666667
2014-01-08,11.6958333333333,0,187,89.1883333333333
2014-01-09,12.3875,0,383,86.8691666666667
2014-01-10,11.775,0,498,87.6779166666667
2014-01-11,11.2583333333333,0,417,85.7829166666667
2014-01-12,11.7458333333333,0,831,86.5008333333333
2014-01-13,9.84166666666667,0,658,87.6795833333333
2014-01-14,10.2083333333333,0,660,87.9908333333333
2014-01-15,11.2083333333333,0,675,86.3820833333333
2014-01-16,13.4333333333333,0,1400,77.82
2014-01-17,14.0875,0,863,76.2029166666667
2014-01-18,12.8791666666667,0,691,67.305
2014-01-19,13.6833333333333,0,1009,79.99125
2014-01-20,14.1708333333333,0,1597,80.1154166666667
2014-01-21,12.2,0,885,75.8375
2014-01-22,12.5041666666667,0,1462,82.9329166666667
2014-01-23,13.1791666666667,0,1239,80.0708333333333
2014-01-24,10.8208333333333,0,931,74.5216666666667
2014-01-25,10.4458333333333,0,1796,71.2983333333333
2014-01-26,12.5666666666667,0,655,79.1333333333333
2014-01-27,13,0,816,79.98
2014-01-28,11.7541666666667,0,815,82.5166666666667
2014-01-29,12.3166666666667,0,1140,85.3341666666667
2014-01-30,14.0958333333333,0,311,82.7616666666667
2014-01-31,16.0083333333333,0,2183,67.9620833333333
2014-02-01,16.4,0,562,67.075
2014-02-02,17.3,0,1195,68.3533333333333
2014-02-03,18.6041666666667,0,2505,59.0866666666667
2014-02-04,21.125,0,2497,59.1375
2014-02-05,22.6916666666667,0,2611,57.6370833333333
2014-02-06,22.2083333333333,0,2152,56.3183333333333
2014-02-07,20.7083333333333,0,2284,58.59875
2014-02-08,19.8,0,2342,64.5233333333333
2014-02-09,18.0375,0,1072,67.9133333333333
2014-02-10,13.7583333333333,0,428,87.37375
2014-02-11,12.6833333333333,0,1242,88.5070833333333
2014-02-12,11.9875,0,2193,84.92375
2014-02-13,11.3083333333333,0,1882,81.8433333333333
2014-02-14,11.475,0,2127,85.2920833333333
2014-02-15,12.3708333333333,0,381,84.8041666666667
2014-02-16,13.1083333333333,0,1199,82.2545833333333
2014-02-17,12.7166666666667,0,1879,87.11125
2014-02-18,12.7833333333333,0,894,85.1341666666667
2014-02-19,13.0958333333333,0,2750,79.2183333333333
2014-02-20,12.2583333333333,0,2956,79.97
2014-02-21,14.9416666666667,0,2474,73.59875
2014-02-22,16.275,0,599,77.6625
2014-02-23,17.2625,0,734,83.0516666666667
2014-02-24,17.1583333333333,0,740,83.2108333333333
2014-02-25,15.9125,0,3496,80.2995833333333
2014-02-26,13.8541666666667,0,2581,77.62375
2014-02-27,11.4375,0,2247,75.4375
2014-02-28,12.5291666666667,0,3814,69.8504166666667
2014-03-01,16.3541666666667,0,1094,72.3475
2014-03-02,15.7041666666667,0,1034,84.9683333333333
2014-03-03,11.9083333333333,0,866,87.23875
2014-03-04,13.5416666666667,0,1088,81.93375
2014-03-05,10.3208333333333,0,2258,87.5625
2014-03-06,9.65,0,666,88.9016666666667
2014-03-07,9.77083333333333,0,1401,85.5720833333333
2014-03-08,9.87916666666667,0,616,86.5479166666667
2014-03-09,8.35,0,2981,77.1754166666667
2014-03-10,10.3333333333333,0,3919,79.7658333333333
2014-03-11,11.5875,0,3647,79.3120833333333
2014-03-12,10.625,0,3297,71.6254166666667
2014-03-13,11.1166666666667,0,2965,75.2079166666667
2014-03-14,9.52916666666667,0,3787,81.3095833333333
2014-03-15,9.92916666666667,0,582,84.7795833333333
2014-03-16,11.4583333333333,0,1181,88.01875
2014-03-17,12.1541666666667,0,4511,70.57
2014-03-18,12.5083333333333,0,2005,84.06125
2014-03-19,11.325,0,2750,79.4245833333333
2014-03-20,12.1666666666667,0,4976,73.6929166666667
2014-03-21,12.6,0,4749,66.36
2014-03-22,13.725,0,1387,79.65
2014-03-23,12.8291666666667,0,4785,71.5129166666667
2014-03-24,9.97916666666667,0,3812,73.3095833333333
2014-03-25,9.39166666666667,0,1518,85.3383333333333
2014-03-26,9.84583333333333,0,3089,82.06625
2014-03-27,10.1125,0,1784,80.36125
2014-03-28,9.8125,0,1724,86.53125
2014-03-29,9.66666666666667,0,2258,85.7204166666667
2014-03-30,10.125,0,3425,80.2191666666667
2014-03-31,9.88333333333333,0,5075,72.9783333333333
2014-04-01,8.5375,0,5802,65.7379166666667
2014-04-02,9.1375,0,4622,72.6675
2014-04-03,9.825,0,1571,83.5225
2014-04-04,9.26666666666667,0,4387,79.7008333333333
2014-04-05,9.67083333333333,0,1609,86.16375
2014-04-06,8.3375,0,3197,74.94375
2014-04-07,6.82916666666667,0,3209,84.17375
2014-04-08,7.58333333333333,0,3622,82.7083333333333
2014-04-09,9.3,0,5637,73.8379166666667
2014-04-10,8.45833333333333,0,4683,72.54875
2014-04-11,7.93333333333333,0,5032,77.6145833333333
2014-04-12,7.90416666666667,0,6372,69.8083333333333
2014-04-13,6.89166666666667,0,6530,58.0054166666667
2014-04-14,6.48333333333333,0,5155,64.1783333333333
2014-04-15,8.35,0,3310,80.0954166666667
2014-04-16,8.45833333333333,0,1657,87.4104166666667
2014-04-17,8.29583333333333,0,2227,86.4033333333333
2014-04-18,8.5875,0,5761,72.945
2014-04-19,8.87916666666667,0,2201,79.9541666666667
2014-04-20,9.02083333333333,0,3531,79.4645833333333
2014-04-21,8.29166666666667,0,4558,80.8125
2014-04-22,8.67916666666667,0,6423,75.51875
